,0
3397,256.96875
3398,205.4
3399,231.9166667
3400,350.6956522
3401,234.8333333
3402,200.3333333
3403,203.6428571
3404,220.8421053
3405,225.3157895
3406,276.8709677
3407,311.875
3408,121.1935484
3409,312.2962963
3410,257.5625
3411,286.8275862
3412,266.25
3413,204.7857143
3414,277.5
3415,222.2368421
3416,249.9117647
3417,202.3023256
3418,296.1428571
3419,315.8545455
3420,199.4117647
3421,278.8181818
3422,228.5135135
3423,265.2903226
3424,376.1818182
3425,258.5
3426,221.2820513
3427,194.9444444
3428,192.0227273
3429,275.1578947
3430,228.3243243
3431,263.5625
3432,261.78125
3433,323.6538462
3434,292
3435,223.6315789
3436,234.8783784
3437,204.2222222
3438,218.5384615
3439,259.40625
3440,242.9428571
3441,243.5142857
3442,194.5
3443,174.5
3444,201.9047619
3445,304.7142857
3446,200.7317073
3447,309.7818182
3448,265.03125
3449,198.2159091
3450,245.2647059
3451,187.5365854
3452,305.7037037
3453,251.7647059
3454,251.6060606
3455,293.5
3456,290.2142857
3457,274.9354839
3458,204.1190476
3459,281.2666667
3460,85
3461,383.5714286
3462,349.1304348
3463,374.1363636
3464,266.5
3465,269.72
3466,184.0434783
3467,299.0833333
3468,1000
3469,220.0769231
3470,238.5555556
3471,233.5277778
3472,210.8072289
3473,317.7692308
3474,290.4074074
3475,243.9027778
3476,251.030303
3477,272.1290323
3478,304.1111111
3479,210.1463415
3480,233.7297297
3481,252.0147059
3482,241.0952381
3483,223.2894737
3484,303.5185185
3485,342.5
3486,304.0740741
3487,244.4571429
3488,152.3636364
3489,228.3333333
3490,263.71875
3491,308.7692308
3492,263.2258065
3493,218.8205128
3494,258.6875
3495,257.96875
3496,191.557377
3497,174.5049505
3498,178.0714286
3499,281.5185185
3500,307.962963
3501,179.3404255
3502,138.9193548
3503,177.6170213
3504,353.9130435
3505,295.7857143
3506,285.8333333
3507,299.625
3508,141.4333333
3509,190.0222222
3510,193.5813953
3511,219.8625
3512,232.3243243
3513,247.8529412
3514,306.2222222
3515,216.2564103
3516,288.3571429
3517,219.6315789
3518,191.0909091
3519,240.2
3520,232.2972973
3521,212.4615385
3522,210.675
3523,318.3076923
3524,263.59375
3525,207.85
3526,293.1724138
3527,317.68
3528,229.6944444
3529,247.4117647
3530,278.6333333
3531,244.9142857
3532,244.8636364
3533,224.3421053
3534,231.2162162
3535,239.7142857
3536,214.8974359
3537,253.6060606
3538,300.0740741
3539,152.9824561
3540,261.5
3541,220.2083333
3542,249.6764706
3543,203.5952381
3544,233.2222222
3545,226.4736842
3546,377.5
3547,308.2222222
3548,192.25
3549,1000
3550,204.8809524
3551,234.4722222
3552,226.7027027
3553,226.4864865
3554,205.1904762
3555,301.6111111
3556,321
3557,306.2962963
3558,253.9411765
3559,265.75
3560,281.0689655
3561,278.2
3562,197.6046512
3563,307.962963
3564,209.5609756
3565,186.2
3566,229.6388889
3567,244.8235294
3568,202.1149425
3569,214.4358974
3570,214.05
3571,299.2142857
3572,218.3076923
3573,288
3574,277.6571429
3575,180.0212766
3576,132.1692308
3577,256.78125
3578,219.9875
3579,280.2666667
3580,169.6097561
3581,93.5
3582,282.3387097
3583,161.3962264
3584,253.7142857
3585,250.6764706
3586,301.877193
3587,215.65
3588,161.1702128
3589,280.9666667
3590,215.25
3591,181.106383
3592,238.2
3593,268.7419355
3594,222.5263158
3595,205.7317073
3596,213.35
3597,255.40625
3598,193.3863636
3599,243.1714286
3600,303.5555556
3601,283.6666667
3602,251.5294118
3603,243.3636364
3604,292.5714286
3605,229.4444444
3606,172.5
3607,291.8965517
3608,227
3609,106.2926829
3610,137.3174603
3611,318
3612,172.62
3613,222.1052632
3614,110.8974359
3615,233.5
3616,239.5428571
3617,213.5
3618,248.6764706
3619,362.1304348
3620,354.0454545
3621,238.3714286
3622,234.8055556
3623,93.5
3624,250.7647059
3625,231.8378378
3626,258
3627,304.7777778
3628,268.5846154
3629,278.0454545
3630,326.32
3631,211.9
3632,278.3709677
3633,339.5
3634,145.1166667
3635,181.6770833
3636,299.2962963
3637,247.0588235
3638,241.1714286
3639,295.5357143
3640,258.3283582
3641,280.9482759
3642,249.2941176
3643,385.1428571
3644,205.7857143
3645,219.3076923
3646,197.3488372
3647,255.6969697
3648,275.3870968
3649,282.8360656
3650,294.0833333
3651,279.0333333
3652,280.2
3653,275.9333333
3654,198.4651163
3655,180.5769231
3656,256.0869565
3657,229.84
3658,321.3333333
3659,351.9565217
3660,161.0377358
3661,209.7317073
3662,202.8571429
3663,235.75
3664,174.8541667
3665,284.7
3666,199.4411765
3667,300.5925926
3668,1000
3669,286.4137931
3670,210.5
3671,171.12
3672,263.28125
3673,226.8918919
3674,261.03125
3675,239.8857143
3676,199.0930233
3677,181.6315789
3678,307.1481481
3679,294.1428571
3680,279.3333333
3681,260.9032258
3682,210.175
3683,285.7241379
3684,297
3685,166.060241
3686,234.3888889
3687,244.9142857
3688,232.2678571
3689,219.0769231
3690,324.8461538
3691,231.5135135
3692,318.2363636
3693,166.3333333
3694,255.6060606
3695,255.59375
3696,319.5185185
3697,253.6268657
3698,286.6333333
3699,319.84
3700,242.3428571
3701,440.3888889
3702,330.68
3703,209.075
3704,270.8235294
3705,228.4266667
3706,235.25
3707,198
3708,246.6760563
3709,249.9705882
3710,213.3684211
3711,257.9090909
3712,347.25
3713,238.8857143
3714,282
3715,280.4333333
3716,276.8333333
3717,203.952381
3718,288.8965517
3719,255
3720,292.3333333
3721,241.0285714
3722,314.0363636
3723,267.2580645
3724,287.6551724
3725,306.7777778
3726,213.525
3727,224.8684211
3728,229.027027
3729,222.5
3730,312.0727273
3731,265
3732,224.5945946
3733,185.5652174
3734,170.7
3735,274.8709677
3736,277.5333333
3737,333.88
3738,174.122449
3739,146.6666667
3740,301.5555556
3741,242.7428571
3742,298.9259259
3743,327.88
3744,211.675
3745,222.972973
3746,191.6222222
3747,334.6
3748,253.9393939
3749,317.1538462
3750,314.6296296
3751,256.1515152
3752,163.7570093
3753,192.0227273
3754,233.8055556
3755,277.5806452
3756,170.2211538
3757,264.5757576
3758,277.3333333
3759,269.2580645
3760,203.325
3761,211.275
3762,301
3763,282.3529412
3764,261.09375
3765,221.7105263
3766,199.9047619
3767,267.59375
3768,239.1780822
3769,253.7878788
3770,181.2765957
3771,190.4444444
3772,232.25
3773,200.6904762
3774,210.6
3775,309.4444444
3776,241.1714286
3777,206.4634146
3778,254.8666667
3779,255.8787879
3780,181.4680851
3781,273.5384615
3782,287.2758621
3783,243.4285714
3784,220.1052632
3785,231.1351351
3786,243.3428571
3787,272
3788,237.5277778
3789,301.8148148
3790,261.21875
3791,256.3939394
3792,348.6086957
3793,304.2962963
3794,333.44
3795,233.1388889
3796,238.1944444
3797,248.6969697
3798,279.3333333
3799,242.7428571
3800,295.1785714
3801,337.4
3802,369.2727273
3803,190
3804,210.4634146
3805,222.2531646
3806,211.0555556
3807,238.8857143
3808,311.5384615
3809,273.0322581
3810,247.9705882
3811,221.962963
3812,187.3846154
3813,186.7777778
3814,212.35
3815,287.7857143
3816,180.4791667
3817,221.5135135
3818,237.8285714
3819,239.6111111
3820,297.5925926
3821,252.75
3822,274.9354839
3823,347
3824,300.0714286
3825,239.5142857
3826,270.8
3827,166.1372549
3828,229.9090909
3829,162.8461538
3830,186.5434783
3831,388.6136364
3832,312.5185185
3833,260.21875
3834,131.5692308
3835,314.4074074
3836,227.3611111
3837,240.4857143
3838,278.6333333
3839,212.125
3840,259.7272727
3841,207.1219512
3842,271.6129032
3843,225.9459459
3844,211.25
3845,230.4864865
3846,287.3793103
3847,249.6470588
3848,257.3333333
3849,217.6923077
3850,228.5675676
3851,365.5
3852,166.6470588
3853,262.2258065
3854,211.475
3855,241.6527778
3856,229.1081081
3857,136.7952756
3858,274.6666667
3859,258.2121212
3860,253.3333333
3861,288
3862,265.516129
3863,209.56
3864,262.0625
3865,224.5789474
3866,254.3333333
3867,272.9032258
3868,166.6346154
3869,237.8571429
3870,175.2962963
3871,250.6470588
3872,261.09375
3873,331.2142857
3874,296
3875,301.6785714
3876,291.0344828
3877,269.9032258
3878,284.2666667
3879,173.16
3880,270.9333333
3881,252.0606061
3882,225.0526316
3883,322.5769231
3884,225.5526316
3885,231.7297297
3886,192.5909091
3887,266.21875
3888,229.1052632
3889,246.6176471
3890,236.0547945
3891,311.6
3892,227.1904762
3893,254.3030303
3894,191.7954545
3895,299.1428571
3896,209.5121951
3897,273.2580645
3898,262.0298507
3899,266.625
3900,352.75
3901,197.9069767
3902,197.6470588
3903,200.372093
3904,171.8910891
3905,161.9411765
3906,208.5833333
3907,218.8717949
3908,220.6410256
3909,178.6868687
3910,245.4
3911,223.8
3912,264.3793103
3913,293
3914,332
3915,242.7428571
3916,314
3917,359.8695652
3918,261.875
3919,285
3920,187.3913043
3921,212.45
3922,234.08
3923,292.9322034
3924,402.3
3925,192.2727273
3926,308.6666667
3927,265.0638298
3928,211.35
3929,188.3555556
3930,254.2727273
3931,227.7297297
3932,265.6875
3933,227.5789474
3934,211.7692308
3935,187.8666667
3936,293.2068966
3937,275.6333333
3938,282.2333333
3939,237.5294118
3940,244.5352113
3941,191.6
3942,231.4444444
3943,322.2307692
3944,213.675
3945,179.9583333
3946,214.9047619
3947,174.1875
3948,228.1891892
3949,246.6363636
3950,276.1290323
3951,250.6969697
3952,274.8666667
3953,294.7586207
3954,145.4237288
3955,287.4137931
3956,259.15625
3957,207.9756098
3958,285.0344828
3959,322.0769231
3960,133.1742424
3961,284.2
3962,225.6315789
3963,190.3333333
3964,240.4857143
3965,254.640625
3966,246.2571429
3967,218.3076923
3968,259.46875
3969,173.82
3970,248.8529412
3971,287.4137931
3972,226.9459459
3973,253.2352941
3974,215.7662338
3975,262.5625
3976,188.1397849
3977,325.44
3978,204.0526316
3979,254.5151515
3980,158.8518519
3981,274.0666667
3982,280.6603774
3983,224.2727273
3984,232.8
3985,277.2692308
3986,120.9430894
3987,252.0606061
3988,222.3684211
3989,217.6
3990,197.6976744
3991,302.25
3992,252.9705882
3993,283.1666667
3994,437.2142857
3995,202.6904762
3996,275.3548387
3997,256.5
3998,271.8709677
3999,268.6129032
4000,198.452381
4001,242.9411765
4002,181.9574468
4003,305.8518519
4004,294.4285714
4005,173.5306122
4006,286.2413793
4007,256.8208955
4008,305.25
4009,275.8666667
4010,241.9142857
4011,202.452381
4012,219.1794872
4013,221.8157895
4014,254.3870968
4015,240.9705882
4016,310.8846154
4017,88.46666667
4018,282.7586207
4019,195.9213483
4020,158.4814815
4021,215.85
4022,273.6451613
4023,255.6969697
4024,347.3333333
4025,162.9615385
4026,238.6
4027,184.0652174
4028,189.2888889
4029,245.6666667
4030,151.1754386
4031,261.03125
4032,325.04
4033,253.6060606
4034,326.9622642
4035,252.0869565
4036,232.1081081
4037,251.3043478
4038,239.6764706
4039,172.2
4040,281.7333333
4041,244
4042,282.0689655
4043,329.28
4044,210.2
4045,211.9
4046,277.7301587
4047,297.4642857
4048,236.0857143
4049,264.5483871
4050,231.6111111
4051,314.4615385
4052,222.0810811
4053,271.78125
4054,220.3684211
4055,182
4056,200.3255814
4057,184.6444444
4058,232.6388889
4059,216.6666667
4060,215.962963
4061,197.3953488
4062,245.2941176
4063,254.78125
4064,245.6764706
4065,339.48
4066,270.3548387
4067,300.6071429
4068,252.8484848
4069,310.4230769
4070,269.5625
4071,323.7307692
4072,266.6451613
4073,294.7857143
4074,284.4333333
4075,260.78125
4076,225.7837838
4077,263.9032258
4078,196.0689655
4079,201.3809524
4080,214.5625
4081,228.0833333
4082,328.24
4083,277.9666667
4084,183.0222222
4085,273.2258065
4086,207.4117647
4087,190.6
4088,324.2692308
4089,226.8421053
4090,283.2068966
4091,289.4137931
4092,238.75
4093,304.5185185
4094,225.5
4095,225.0810811
4096,327.0961538
4097,202.7380952
4098,238.0285714
4099,229.03125
4100,271.4516129
4101,235.5833333
4102,217.974359
4103,463.9411765
4104,301
4105,276.8666667
4106,268.375
4107,302.1578947
4108,270.1333333
4109,227.1166667
4110,370.4285714
4111,222.4722222
4112,215.8
4113,288.3103448
4114,260.1666667
4115,271.171875
4116,304
4117,156.7407407
4118,200.9069767
4119,132
4120,283.4482759
4121,220.2051282
4122,153.68
4123,182.4347826
4124,295.1071429
4125,215.974359
4126,202.6428571
4127,205.7317073
4128,222.7297297
4129,208.65
4130,240.3714286
4131,244.2647059
4132,293.9152542
4133,138.2786885
4134,237.8857143
4135,328.8095238
4136,116.8513514
4137,133.7560976
4138,206.6666667
4139,242.4117647
4140,285.3666667
4141,258.21875
4142,292.9655172
4143,237.5
4144,281.6206897
4145,249.6060606
4146,304.5555556
4147,198
4148,246.2647059
4149,235.2328767
4150,183.4347826
4151,266.65625
4152,217.9487179
4153,242.2638889
4154,196.8604651
4155,297.8793103
4156,249.2428571
4157,256.0909091
4158,199.9166667
4159,299.8421053
4160,203.8333333
4161,316.8888889
4162,264.46875
4163,214.35
4164,242.7142857
4165,294.4642857
4166,244.7586207
4167,353.4166667
4168,241.1428571
4169,349.8333333
4170,131.9508197
4171,245.9117647
4172,251.6060606
4173,368.7727273
4174,275.5294118
4175,223.0789474
4176,210.175
4177,163.9387755
4178,263.3125
4179,300.7894737
4180,224.2631579
4181,272.6666667
4182,283.8333333
4183,264.03125
4184,255.3125
4185,267.8709677
4186,164.4
4187,242.2285714
4188,199.9302326
4189,332.84
4190,236.5
4191,285.5555556
4192,238.1142857
4193,210.8780488
4194,233.8333333
4195,169.745098
4196,304.8245614
4197,312.5
4198,214.4473684
4199,227.3243243
4200,242.7428571
4201,285.6206897
4202,225.7333333
4203,188.0217391
4204,241.1538462
4205,218.6428571
4206,248.6060606
4207,135.4761905
4208,257.15625
4209,170.28
4210,198.0232558
4211,268.6615385
4212,349.6956522
4213,279.1666667
4214,361.9565217
4215,136.6825397
4216,112.6153846
4217,231.6744186
4218,148.9310345
4219,306.3703704
4220,157.6470588
4221,312.6666667
4222,175
4223,308.5555556
4224,225.8157895
4225,234.8611111
4226,306.2222222
4227,266.84375
4228,197.0930233
4229,213.4615385
4230,511.625
4231,200.0512821
4232,119.2567568
4233,235.3611111
4234,241
4235,243.2571429
4236,303.8148148
4237,254.516129
4238,242.1764706
4239,243.4444444
4240,166.1923077
4241,224.0526316
4242,369.0454545
4243,243.6
4244,79
4245,314.7777778
4246,272.7741935
4247,278.6666667
4248,220.1842105
4249,120.6666667
4250,324.9215686
4251,137.6612903
4252,189.5774648
4253,272.6666667
4254,311.4814815
4255,223.5833333
4256,261.5820896
4257,221.3913043
4258,233.4166667
4259,276.8333333
4260,244.5714286
4261,447.4705882
4262,207.4146341
4263,216.1794872
4264,294.1785714
4265,213.8414634
4266,231.6875
4267,294.9661017
4268,221.3589744
4269,280.4827586
4270,214.55
4271,174.3061224
4272,220.1842105
4273,257.1515152
4274,179.4444444
4275,320.1538462
4276,257.5970149
4277,221.835443
4278,197.0232558
4279,287.8275862
4280,281.0666667
4281,267.5909091
4282,234.9268293
4283,304.1785714
4284,273.2051282
4285,257.6
4286,229.6756757
4287,201.5238095
4288,286.0689655
4289,359.8695652
4290,228.5263158
4291,276.5666667
4292,300.2592593
4293,316.6153846
4294,206.5853659
4295,192.9111111
4296,204.1219512
4297,272.8709677
4298,228.0555556
4299,243.0294118
4300,200.7096774
4301,225.6216216
4302,198
4303,172.1111111
4304,272.6333333
4305,257.1875
4306,227.5925926
4307,248.5588235
4308,178.825
4309,270
4310,228.2
4311,202.2619048
4312,246.9428571
4313,271.968254
4314,278.9333333
4315,142.9508197
4316,259.1818182
4317,239.4705882
4318,290.9230769
4319,349.6956522
4320,260.15625
4321,195.4772727
4322,225
4323,333.32
4324,245.9090909
4325,192.4090909
4326,272.9666667
4327,183.5434783
4328,229.3783784
4329,217.8181818
4330,212.95
4331,293.75
4332,290.9310345
4333,252.2727273
4334,293.8135593
4335,181.2195122
4336,203.8780488
4337,273.5333333
4338,294.1538462
4339,308.2962963
4340,234.3611111
4341,215.2469136
4342,291.2608696
4343,347.9166667
4344,235.472973
4345,204.8
4346,1000
4347,297.2142857
4348,248
4349,167.74
4350,343.625
4351,216.1794872
4352,257.9333333
4353,223.1666667
4354,227.1276596
4355,285
4356,162.6037736
4357,227.3529412
4358,219.6666667
4359,263.6129032
4360,125.7391304
4361,320.25
4362,130
4363,197.4923077
4364,233.9722222
4365,129.8897059
4366,261.7
4367,325.7307692
4368,229.2368421
4369,258.6363636
4370,193.8305085
4371,247.2647059
4372,244
4373,228.5405405
4374,275.5238095
4375,332.56
4376,262.375
4377,264.1612903
4378,238.7714286
4379,211.6
4380,207.8333333
4381,251.1212121
4382,216.3589744
4383,153.8947368
4384,277.6
4385,241.0416667
4386,230.826087
4387,130.8636364
4388,242.8285714
4389,245.2253521
4390,235.9722222
4391,269.2903226
4392,164.1923077
4393,228.7567568
4394,265.53125
4395,295.3636364
4396,302.25
4397,300.8518519
4398,302.1
4399,269.8064516
4400,238.7945205
4401,216.3333333
4402,281.5333333
4403,236.5454545
4404,205.1463415
4405,277.5666667
4406,204.8571429
4407,263.59375
4408,294.0344828
4409,191.2857143
4410,188.5777778
4411,216.9487179
4412,236.6857143
4413,249.7352941
4414,393.45
4415,270.1612903
4416,274.4666667
4417,298.637931
4418,274.4666667
4419,249.3
4420,240.4285714
4421,140.5645161
4422,294.8644068
4423,288.2413793
4424,219.88
4425,267.5483871
4426,292.4
4427,259.96875
4428,309.8518519
4429,171.4951456
4430,283.7586207
4431,217.9230769
4432,201.6904762
4433,271.7857143
4434,237.3611111
4435,222.972973
4436,191.5714286
4437,236.8055556
4438,283.3666667
4439,222.2894737
4440,203.8780488
4441,238.0277778
4442,211.5
4443,296.4285714
4444,237.5555556
4445,196.8837209
4446,267.3548387
4447,225.1315789
4448,281.4444444
4449,297.2857143
4450,261.4776119
4451,196.4651163
4452,619.6
4453,245.0588235
4454,240.1176471
4455,335.04
4456,296.8571429
4457,232.9459459
4458,222.7631579
4459,272.1666667
4460,202.0952381
4461,211.195122
4462,268.3125
4463,284.8666667
4464,204.9047619
4465,303.9230769
4466,195.6136364
4467,204.4941176
4468,271.5
4469,186.9782609
4470,130.0757576
4471,211.875
4472,277.2666667
4473,190.3076923
4474,225.0810811
4475,234.25
4476,292.9322034
4477,204.3809524
4478,300.0909091
4479,219.4871795
4480,252.5454545
4481,258.0625
4482,271.6451613
4483,305.0526316
4484,208.2571429
4485,270.6129032
4486,243.1714286
4487,268.0645161
4488,293.4285714
4489,328.4666667
4490,275.6825397
4491,253.8181818
4492,211.35
4493,211.8947368
4494,211.1
4495,143.7213115
4496,251.9565217
4497,243.5833333
4498,202.0238095
4499,338.5416667
4500,192.4761905
4501,301.1851852
4502,243
4503,172.877551
4504,324.1538462
4505,253
4506,268.7419355
4507,324.8
4508,202.7777778
4509,283.4482759
4510,321.0769231
4511,328.28
4512,217.5526316
4513,214.4666667
4514,314.6538462
4515,226.2368421
4516,240.9428571
4517,228.972973
4518,189.5681818
4519,172.9795918
4520,227.3055556
4521,223.4722222
4522,108.7
4523,243.8857143
4524,286.5238095
4525,202.3125
4526,339.3333333
4527,181.5555556
4528,193.627907
4529,216.3846154
4530,245.8461538
4531,217.421875
4532,234.8333333
4533,249.8529412
4534,228.5135135
4535,264.15625
4536,195.3255814
4537,256.2121212
4538,299.2
4539,260.8125
4540,358.8695652
4541,120.25
4542,252.6956522
4543,279.6333333
4544,241.6111111
4545,355.9130435
4546,283.9310345
4547,266.5625
4548,340.16
4549,258.5263158
4550,210.4146341
4551,240.7428571
4552,206.3095238
4553,280.6129032
4554,220.1363636
4555,170.4782609
4556,277.9666667
4557,278.1875
4558,253.3513514
4559,354.3913043
4560,163.0392157
4561,342.875
4562,151.3636364
4563,236.6
4564,210.675
4565,315.9230769
4566,177.1458333
4567,245.8529412
4568,248.7681159
4569,259.0625
4570,291.9642857
4571,238.4657534
4572,213.125
4573,227.4324324
4574,174.0408163
4575,223.0789474
4576,159.462963
4577,254.1818182
4578,210.4210526
4579,236.6285714
4580,245.6478873
4581,298.0357143
4582,251.9545455
4583,271.7
4584,211.3
4585,232.5833333
4586,254.4411765
4587,227.8108108
4588,233.9324324
4589,249.0869565
4590,280.8688525
4591,259.15625
4592,301.1428571
4593,313.3846154
4594,258.3125
4595,221.1818182
4596,184.0666667
4597,278.5666667
4598,331.24
4599,333.56
4600,380.6666667
4601,252.0909091
4602,261.34375
4603,218.974359
4604,237.7714286
4605,235.3714286
4606,352.7755102
4607,256.15625
4608,215.2222222
4609,262.6875
4610,270.4193548
4611,221.8684211
4612,144.7017544
4613,345.5833333
4614,291.0666667
4615,264.2878788
4616,209.075
4617,238.4444444
4618,271.6129032
4619,242
4620,198.4651163
4621,224.9705882
4622,230.1111111
4623,165.9545455
4624,224.1052632
4625,273.3870968
4626,255.3076923
4627,226
4628,190.4576271
4629,198.6875
4630,179.3333333
4631,248.0294118
4632,265.65625
4633,180.3541667
4634,289.9310345
4635,126.5571429
4636,217.2051282
4637,245
4638,516.0666667
4639,318.1923077
4640,340.625
4641,145.8518519
4642,345.2173913
4643,244.3157895
4644,164.2758621
4645,230.6756757
4646,228.1621622
4647,297.75
4648,268.2258065
4649,264.7575758
4650,245.6285714
4651,295.7142857
4652,558.2857143
4653,128.6029412
4654,260.09375
4655,275.0333333
4656,260.3333333
4657,246.1142857
4658,233.2857143
4659,279.9666667
4660,253.5757576
4661,181.6595745
4662,222.3947368
4663,276.5333333
4664,311.8518519
4665,247.7536232
4666,297.0357143
4667,239.2142857
4668,223.8
4669,304.9259259
4670,224.9473684
4671,257.09375
4672,260.6363636
4673,230.1081081
4674,257.0147059
4675,153
4676,215.4705882
4677,248.5882353
4678,382.4090909
4679,191
4680,257.2424242
4681,219.2307692
4682,297.0847458
4683,210.8
4684,204.6585366
4685,163.5833333
4686,251.9090909
4687,252.6818182
4688,218.6410256
4689,297.6428571
4690,319.7307692
4691,305.8596491
4692,334.76
4693,255.5454545
4694,276.2
4695,351
4696,209.617284
4697,153.0178571
4698,223.52
4699,239.7142857
4700,202.3333333
4701,172.4074074
4702,304.4642857
4703,317.6538462
4704,226.2702703
4705,232.8095238
4706,236.8
4707,195.0238095
4708,214.4358974
4709,256.7575758
4710,272.6
4711,245.5384615
4712,116.9333333
4713,290.2068966
4714,208.65
4715,230.0540541
4716,234.9594595
4717,228.2222222
4718,272.9333333
4719,411
4720,206
4721,222.1265823
4722,231.52
4723,378.8095238
4724,212.85
4725,302.5357143
4726,228.8333333
4727,251.6470588
4728,286.8965517
4729,260.1492537
4730,195.2954545
4731,252.0909091
4732,239.7142857
4733,311.5714286
4734,176.5
4735,1000
4736,161.6792453
4737,271.9375
4738,190.7333333
4739,240.1714286
4740,280.1666667
4741,340.16
4742,173.2244898
4743,242.8857143
4744,283.7586207
4745,272.6666667
4746,199.125
4747,258.8387097
4748,299.75
4749,288.2068966
4750,478.8235294
4751,274
4752,224.7567568
4753,311.0740741
4754,306.4375
4755,306.5357143
4756,288.9565217
4757,249.4117647
4758,221.4102564
4759,301.4642857
4760,250
4761,165.5686275
4762,146.4081633
4763,273.1935484
4764,230.4605263
4765,238.9142857
4766,254.4242424
4767,279.0689655
4768,225.5789474
4769,245.0625
4770,183.8723404
4771,181.5106383
4772,226.2105263
4773,243.8823529
4774,253.8333333
4775,248.1267606
4776,226.9189189
4777,220.974359
4778,342.82
4779,255.7272727
4780,250.0294118
4781,330.56
4782,225.7368421
4783,250.8484848
4784,217.4615385
4785,223.6315789
4786,232.1388889
4787,233.9315068
4788,204.8947368
4789,299.25
4790,327.52
4791,227.6216216
4792,220.8684211
4793,275
4794,233.5135135
4795,196.0454545
4796,234.3714286
4797,253.4117647
4798,292.8928571
4799,220.2564103
4800,290.4482759
4801,345.6410256
4802,244.2666667
4803,180.3617021
4804,217.1052632
4805,155.6875
4806,299.5714286
4807,246.0704225
4808,274.7307692
4809,152.7857143
4810,181.6808511
4811,239.7428571
4812,207.2631579
4813,234.6666667
4814,231.3611111
4815,210.275
4816,240.4
4817,303.0740741
4818,244
4819,199.2352941
4820,214.4615385
4821,291.9642857
4822,196.3953488
4823,294.9642857
4824,528.75
4825,208.9759036
4826,267.375
4827,337.8888889
4828,265.4516129
4829,217.1282051
4830,179.7777778
4831,224.4857143
4832,199.047619
4833,217.375
4834,327.2
4835,229.8684211
4836,208.2439024
4837,286.1034483
4838,314.9259259
4839,246.3888889
4840,262.78125
4841,233.6388889
4842,325.0769231
4843,197.7380952
4844,165.3076923
4845,214.1891892
4846,364.3636364
4847,233.9722222
4848,205.1190476
4849,269.7419355
4850,240.4857143
4851,250.7941176
4852,319.9230769
4853,256.9166667
4854,1000
4855,203.1052632
4856,215.25
4857,190.7555556
4858,132.625
4859,267.28125
4860,239.3424658
4861,151.122807
4862,357.7894737
4863,426.2105263
4864,214.15
4865,251.969697
4866,205.0714286
4867,266.9677419
4868,339.96
4869,304.5185185
4870,317.6538462
4871,259.28125
4872,326.56
4873,221.0555556
4874,204.7380952
4875,223.0641026
4876,300.3703704
4877,164.1730769
4878,199.627907
4879,297.7272727
4880,281.0819672
4881,191.6
4882,215.7948718
4883,199.744186
4884,330.4210526
4885,251
4886,303.3571429
4887,248
4888,307.8888889
4889,227.6216216
4890,237.7857143
4891,329.4
4892,248.6714286
4893,643.5
4894,153.5
4895,327.3653846
4896,200.1428571
4897,404.95
4898,194.8518519
4899,198.6666667
4900,179.8333333
4901,216.3846154
4902,266.8307692
4903,303.4814815
4904,228.4324324
4905,162.6603774
4906,264.4375
4907,297.5
4908,323.7692308
4909,136.5555556
4910,307.8095238
4911,219.2051282
4912,247.2647059
4913,177.2272727
4914,371.1818182
4915,238.7638889
4916,254.1818182
4917,251.5588235
4918,219.3703704
4919,249.9090909
4920,272.15625
4921,182.25
4922,285.3448276
4923,243.0882353
4924,255.969697
4925,198.25
4926,234.3611111
4927,114.3421053
4928,303.4074074
4929,264.6818182
4930,337.12
4931,151.3448276
4932,199.85
4933,244
4934,262.4166667
4935,298.25
4936,200.5384615
4937,190.2
4938,188.1948052
4939,232.8378378
4940,231.2702703
4941,248
4942,159.6603774
4943,220.0909091
4944,308.8541667
4945,215.4571429
4946,249.7
4947,193.3181818
4948,202.5
4949,208.195122
4950,218.974359
4951,253.34375
4952,251.875
4953,224.8157895
4954,268.3666667
4955,130.7424242
4956,297.7068966
4957,305.2222222
4958,279.8
4959,263.4242424
4960,247.2352941
4961,277.5483871
4962,287.1923077
4963,222.7179487
4964,277.6333333
4965,286.2758621
4966,271.12
4967,246.1830986
4968,213.4358974
4969,221.9210526
4970,271.516129
4971,242.4117647
4972,294.6071429
4973,402.85
4974,234.6388889
4975,236.8857143
4976,127.3235294
4977,164.3846154
4978,299.6428571
4979,252.6969697
4980,208.4880952
4981,231.5555556
4982,286.1724138
4983,279.5
4984,294.5357143
4985,202.5952381
4986,241.2647059
4987,221.2272727
4988,260.1
4989,179.5416667
4990,279.5666667
4991,185.0652174
4992,301.1578947
4993,254.8181818
4994,240.6857143
4995,246.2941176
4996,221.2647059
4997,281.8965517
4998,260.25
4999,157.1818182
5000,302
5001,224.1315789
5002,261.5671642
5003,210.3012048
5004,246.9295775
5005,181.212766
5006,260.2727273
5007,161.6153846
5008,259.5151515
5009,266.65625
5010,404.7
5011,216.05
5012,250.969697
5013,279.8
5014,293.0357143
5015,299.7777778
5016,299.1111111
5017,227.8378378
5018,153.8695652
5019,185.4146341
5020,164.2307692
5021,219.4871795
5022,211.175
5023,227.8108108
5024,206.2439024
5025,264.0923077
5026,252.6666667
5027,298.1428571
5028,317.5185185
5029,177.6666667
5030,304.4444444
5031,263.6851852
5032,360.2173913
5033,236.1333333
5034,268.1290323
5035,234.3055556
5036,340.52
5037,252.1515152
5038,321.7777778
5039,271.8387097
5040,270.59375
5041,218.0512821
